"time","single - client_0/train_loss","single - client_0/train_loss__MIN","single - client_0/train_loss__MAX","single - _step","single - _step__MIN","single - _step__MAX"
"2608","2.9934043884277344","2.9934043884277344","2.9934043884277344","924","924","924"
"2611","3.363574504852295","3.363574504852295","3.363574504852295","925","925","925"
"2627","3.435159683227539","3.435159683227539","3.435159683227539","931","931","931"
"2646","3.4025142192840576","3.4025142192840576","3.4025142192840576","938","938","938"
"2649","3.021577835083008","3.021577835083008","3.021577835083008","939","939","939"
"2660","3.056635856628418","3.056635856628418","3.056635856628418","943","943","943"
"2666","3.2697834968566895","3.2697834968566895","3.2697834968566895","945","945","945"
"2668","3.4810519218444824","3.4810519218444824","3.4810519218444824","946","946","946"
"2671","3.393489360809326","3.393489360809326","3.393489360809326","947","947","947"
"2674","3.4470791816711426","3.4470791816711426","3.4470791816711426","948","948","948"
"2677","3.155771017074585","3.155771017074585","3.155771017074585","949","949","949"
"2687","3.1793112754821777","3.1793112754821777","3.1793112754821777","953","953","953"
"2690","3.479891777038574","3.479891777038574","3.479891777038574","954","954","954"
"2696","3.527465343475342","3.527465343475342","3.527465343475342","956","956","956"
"2701","3.4010438919067383","3.4010438919067383","3.4010438919067383","958","958","958"
"2709","3.1855061054229736","3.1855061054229736","3.1855061054229736","961","961","961"
"2712","3.575378894805908","3.575378894805908","3.575378894805908","962","962","962"
"2718","3.229337453842163","3.229337453842163","3.229337453842163","964","964","964"
"2737","3.4145350456237793","3.4145350456237793","3.4145350456237793","971","971","971"
"2742","3.0581698417663574","3.0581698417663574","3.0581698417663574","973","973","973"
"2748","2.727203369140625","2.727203369140625","2.727203369140625","975","975","975"
"2753","3.1788454055786133","3.1788454055786133","3.1788454055786133","977","977","977"
"2761","3.44503116607666","3.44503116607666","3.44503116607666","980","980","980"
"2772","3.4029974937438965","3.4029974937438965","3.4029974937438965","984","984","984"
"2783","3.3215699195861816","3.3215699195861816","3.3215699195861816","988","988","988"
"2786","3.2505412101745605","3.2505412101745605","3.2505412101745605","989","989","989"
"2789","3.1250739097595215","3.1250739097595215","3.1250739097595215","990","990","990"
"2797","3.839876413345337","3.839876413345337","3.839876413345337","993","993","993"
"2805","3.3114895820617676","3.3114895820617676","3.3114895820617676","996","996","996"
"2808","3.3167924880981445","3.3167924880981445","3.3167924880981445","997","997","997"
"2811","3.297992467880249","3.297992467880249","3.297992467880249","998","998","998"
"2816","3.1861722469329834","3.1861722469329834","3.1861722469329834","1000","1000","1000"
"2819","3.5170161724090576","3.5170161724090576","3.5170161724090576","1001","1001","1001"
"2822","4.357028007507324","4.357028007507324","4.357028007507324","1002","1002","1002"
"2827","3.359952926635742","3.359952926635742","3.359952926635742","1004","1004","1004"
"2835","3.233492851257324","3.233492851257324","3.233492851257324","1007","1007","1007"
"2838","3.2653446197509766","3.2653446197509766","3.2653446197509766","1008","1008","1008"
"2841","3.4844655990600586","3.4844655990600586","3.4844655990600586","1009","1009","1009"
"2843","3.3242433071136475","3.3242433071136475","3.3242433071136475","1010","1010","1010"
"2846","3.315054416656494","3.315054416656494","3.315054416656494","1011","1011","1011"
"2849","3.145153760910034","3.145153760910034","3.145153760910034","1012","1012","1012"
"2854","3.295419216156006","3.295419216156006","3.295419216156006","1014","1014","1014"
"2865","3.5342159271240234","3.5342159271240234","3.5342159271240234","1018","1018","1018"
"2868","3.2865376472473145","3.2865376472473145","3.2865376472473145","1019","1019","1019"
"2871","3.333472728729248","3.333472728729248","3.333472728729248","1020","1020","1020"
"2876","3.298210620880127","3.298210620880127","3.298210620880127","1022","1022","1022"
"2882","3.06376314163208","3.06376314163208","3.06376314163208","1024","1024","1024"
"2884","3.289738893508911","3.289738893508911","3.289738893508911","1025","1025","1025"
"2887","3.032407283782959","3.032407283782959","3.032407283782959","1026","1026","1026"
"2890","3.1229028701782227","3.1229028701782227","3.1229028701782227","1027","1027","1027"
"2893","3.635167121887207","3.635167121887207","3.635167121887207","1028","1028","1028"
"2898","3.0681724548339844","3.0681724548339844","3.0681724548339844","1030","1030","1030"
"2901","3.2652392387390137","3.2652392387390137","3.2652392387390137","1031","1031","1031"
"2920","3.336068630218506","3.336068630218506","3.336068630218506","1038","1038","1038"
"2925","3.683696746826172","3.683696746826172","3.683696746826172","1040","1040","1040"
"2928","3.1506333351135254","3.1506333351135254","3.1506333351135254","1041","1041","1041"
"2931","3.2581114768981934","3.2581114768981934","3.2581114768981934","1042","1042","1042"
"2936","3.4068310260772705","3.4068310260772705","3.4068310260772705","1044","1044","1044"
"2947","3.4592278003692627","3.4592278003692627","3.4592278003692627","1048","1048","1048"
"2950","3.1084048748016357","3.1084048748016357","3.1084048748016357","1049","1049","1049"
"2961","3.3345935344696045","3.3345935344696045","3.3345935344696045","1053","1053","1053"
"2964","3.3669025897979736","3.3669025897979736","3.3669025897979736","1054","1054","1054"
"2966","3.520493984222412","3.520493984222412","3.520493984222412","1055","1055","1055"
"2969","3.2847201824188232","3.2847201824188232","3.2847201824188232","1056","1056","1056"
"2975","2.834681987762451","2.834681987762451","2.834681987762451","1058","1058","1058"
"2980","3.3924102783203125","3.3924102783203125","3.3924102783203125","1060","1060","1060"
"2983","2.6745193004608154","2.6745193004608154","2.6745193004608154","1061","1061","1061"
"2986","3.567361354827881","3.567361354827881","3.567361354827881","1062","1062","1062"
"2991","3.2877345085144043","3.2877345085144043","3.2877345085144043","1064","1064","1064"
"2994","3.423663854598999","3.423663854598999","3.423663854598999","1065","1065","1065"
"2997","3.637078046798706","3.637078046798706","3.637078046798706","1066","1066","1066"
"3008","3.1804893016815186","3.1804893016815186","3.1804893016815186","1070","1070","1070"
"3016","3.33428955078125","3.33428955078125","3.33428955078125","1073","1073","1073"
"3018","3.0740039348602295","3.0740039348602295","3.0740039348602295","1074","1074","1074"
"3029","3.225693464279175","3.225693464279175","3.225693464279175","1078","1078","1078"
"3038","3.307631492614746","3.307631492614746","3.307631492614746","1081","1081","1081"
"3046","3.50826358795166","3.50826358795166","3.50826358795166","1084","1084","1084"
"3054","3.2436203956604004","3.2436203956604004","3.2436203956604004","1087","1087","1087"
"3062","3.2920868396759033","3.2920868396759033","3.2920868396759033","1090","1090","1090"
"3079","3.4141321182250977","3.4141321182250977","3.4141321182250977","1096","1096","1096"
"3081","3.3906025886535645","3.3906025886535645","3.3906025886535645","1097","1097","1097"
"3092","3.255650520324707","3.255650520324707","3.255650520324707","1101","1101","1101"
"3098","3.1121509075164795","3.1121509075164795","3.1121509075164795","1103","1103","1103"
"3103","3.233722686767578","3.233722686767578","3.233722686767578","1105","1105","1105"
"3109","3.3892822265625","3.3892822265625","3.3892822265625","1107","1107","1107"
"3122","3.430184841156006","3.430184841156006","3.430184841156006","1112","1112","1112"
"3125","3.3915140628814697","3.3915140628814697","3.3915140628814697","1113","1113","1113"
"3128","3.372800588607788","3.372800588607788","3.372800588607788","1114","1114","1114"
"3133","3.2639806270599365","3.2639806270599365","3.2639806270599365","1116","1116","1116"
"3144","3.3290605545043945","3.3290605545043945","3.3290605545043945","1120","1120","1120"
"3155","3.1378519535064697","3.1378519535064697","3.1378519535064697","1124","1124","1124"
"3163","3.4913620948791504","3.4913620948791504","3.4913620948791504","1127","1127","1127"
"3166","3.2618393898010254","3.2618393898010254","3.2618393898010254","1128","1128","1128"
"3169","3.131634473800659","3.131634473800659","3.131634473800659","1129","1129","1129"
"3172","3.3768603801727295","3.3768603801727295","3.3768603801727295","1130","1130","1130"
"3174","3.2817697525024414","3.2817697525024414","3.2817697525024414","1131","1131","1131"
"3177","3.337705612182617","3.337705612182617","3.337705612182617","1132","1132","1132"
"3185","3.379192590713501","3.379192590713501","3.379192590713501","1135","1135","1135"
"3188","3.0152859687805176","3.0152859687805176","3.0152859687805176","1136","1136","1136"
"3191","3.212918519973755","3.212918519973755","3.212918519973755","1137","1137","1137"
"3199","3.0868818759918213","3.0868818759918213","3.0868818759918213","1140","1140","1140"
"3204","3.2708168029785156","3.2708168029785156","3.2708168029785156","1142","1142","1142"
"3210","3.5918755531311035","3.5918755531311035","3.5918755531311035","1144","1144","1144"
"3218","3.141289234161377","3.141289234161377","3.141289234161377","1147","1147","1147"
"3224","3.3990280628204346","3.3990280628204346","3.3990280628204346","1149","1149","1149"
"3235","3.2071595191955566","3.2071595191955566","3.2071595191955566","1153","1153","1153"
"3237","3.22639799118042","3.22639799118042","3.22639799118042","1154","1154","1154"
"3240","3.1611995697021484","3.1611995697021484","3.1611995697021484","1155","1155","1155"
"3248","2.9930074214935303","2.9930074214935303","2.9930074214935303","1158","1158","1158"
"3251","3.483071804046631","3.483071804046631","3.483071804046631","1159","1159","1159"
"3262","3.258455753326416","3.258455753326416","3.258455753326416","1163","1163","1163"
"3265","3.7502074241638184","3.7502074241638184","3.7502074241638184","1164","1164","1164"
"3267","3.2827022075653076","3.2827022075653076","3.2827022075653076","1165","1165","1165"
"3273","3.3382511138916016","3.3382511138916016","3.3382511138916016","1167","1167","1167"
"3287","3.7310147285461426","3.7310147285461426","3.7310147285461426","1172","1172","1172"
"3289","3.172593355178833","3.172593355178833","3.172593355178833","1173","1173","1173"
"3308","3.1760201454162598","3.1760201454162598","3.1760201454162598","1180","1180","1180"
"3314","3.6185142993927","3.6185142993927","3.6185142993927","1182","1182","1182"
"3325","3.3400397300720215","3.3400397300720215","3.3400397300720215","1186","1186","1186"
"3338","3.3066842555999756","3.3066842555999756","3.3066842555999756","1191","1191","1191"
"3344","3.2900450229644775","3.2900450229644775","3.2900450229644775","1193","1193","1193"
"3358","3.3051321506500244","3.3051321506500244","3.3051321506500244","1198","1198","1198"
"3363","3.159914493560791","3.159914493560791","3.159914493560791","1200","1200","1200"
"3369","3.3351821899414062","3.3351821899414062","3.3351821899414062","1202","1202","1202"
"3374","3.451977491378784","3.451977491378784","3.451977491378784","1204","1204","1204"
"3382","3.2118659019470215","3.2118659019470215","3.2118659019470215","1207","1207","1207"
"3388","2.9192886352539062","2.9192886352539062","2.9192886352539062","1209","1209","1209"
"3393","3.0720765590667725","3.0720765590667725","3.0720765590667725","1211","1211","1211"
"3396","3.060426712036133","3.060426712036133","3.060426712036133","1212","1212","1212"
"3407","3.2763640880584717","3.2763640880584717","3.2763640880584717","1216","1216","1216"
"3412","3.368826150894165","3.368826150894165","3.368826150894165","1218","1218","1218"
"3415","3.8588061332702637","3.8588061332702637","3.8588061332702637","1219","1219","1219"
"3423","3.1625821590423584","3.1625821590423584","3.1625821590423584","1222","1222","1222"
"3429","3.259871244430542","3.259871244430542","3.259871244430542","1224","1224","1224"
"3431","3.2528810501098633","3.2528810501098633","3.2528810501098633","1225","1225","1225"
"3440","3.310443878173828","3.310443878173828","3.310443878173828","1228","1228","1228"
"3442","3.7412118911743164","3.7412118911743164","3.7412118911743164","1229","1229","1229"
"3445","3.2488179206848145","3.2488179206848145","3.2488179206848145","1230","1230","1230"
