"time","2 client - client_0/train_loss","2 client - client_0/train_loss__MIN","2 client - client_0/train_loss__MAX","2 client - _step","2 client - _step__MIN","2 client - _step__MAX"
"37120","2.4303927421569824","2.4303927421569824","2.4303927421569824","21751","21751","21751"
"37123","2.8618688583374023","2.8618688583374023","2.8618688583374023","21756","21756","21756"
"37125","2.8061411380767822","2.8061411380767822","2.8061411380767822","21757","21757","21757"
"37128","2.8593432903289795","2.8593432903289795","2.8593432903289795","21758","21758","21758"
"37131","2.6690380573272705","2.6690380573272705","2.6690380573272705","21759","21759","21759"
"37133","2.787320613861084","2.787320613861084","2.787320613861084","21763","21763","21763"
"37139","2.7483248710632324","2.7483248710632324","2.7483248710632324","21765","21765","21765"
"37142","2.8870973587036133","2.8870973587036133","2.8870973587036133","21766","21766","21766"
"37144","2.950075626373291","2.950075626373291","2.950075626373291","21771","21771","21771"
"37147","2.6575825214385986","2.6575825214385986","2.6575825214385986","21772","21772","21772"
"37150","2.818942070007324","2.818942070007324","2.818942070007324","21773","21773","21773"
"37152","2.7467570304870605","2.7467570304870605","2.7467570304870605","21778","21778","21778"
"37158","2.7739858627319336","2.7739858627319336","2.7739858627319336","21780","21780","21780"
"37161","3.3267388343811035","3.3267388343811035","3.3267388343811035","21781","21781","21781"
"37163","3.1531529426574707","3.1531529426574707","3.1531529426574707","21785","21785","21785"
"37166","2.916653633117676","2.916653633117676","2.916653633117676","21786","21786","21786"
"37169","3.147237777709961","3.147237777709961","3.147237777709961","21787","21787","21787"
"37172","2.4992971420288086","2.4992971420288086","2.4992971420288086","21788","21788","21788"
"37177","2.9021008014678955","2.9021008014678955","2.9021008014678955","21794","21794","21794"
"37180","2.6599388122558594","2.6599388122558594","2.6599388122558594","21795","21795","21795"
"37182","2.8407859802246094","2.8407859802246094","2.8407859802246094","21800","21800","21800"
"37191","2.8810389041900635","2.8810389041900635","2.8810389041900635","21803","21803","21803"
"37193","2.6453933715820312","2.6453933715820312","2.6453933715820312","21807","21807","21807"
"37196","2.675938367843628","2.675938367843628","2.675938367843628","21808","21808","21808"
"37199","2.7685837745666504","2.7685837745666504","2.7685837745666504","21809","21809","21809"
"37202","2.715139627456665","2.715139627456665","2.715139627456665","21810","21810","21810"
"37204","2.8575923442840576","2.8575923442840576","2.8575923442840576","21815","21815","21815"
"37207","2.78145694732666","2.78145694732666","2.78145694732666","21816","21816","21816"
"37210","3.2106094360351562","3.2106094360351562","3.2106094360351562","21817","21817","21817"
"37212","3.0386033058166504","3.0386033058166504","3.0386033058166504","21821","21821","21821"
"37218","2.92195200920105","2.92195200920105","2.92195200920105","21823","21823","21823"
"37221","2.4163777828216553","2.4163777828216553","2.4163777828216553","21824","21824","21824"
"37223","2.7077107429504395","2.7077107429504395","2.7077107429504395","21829","21829","21829"
"37226","2.79573917388916","2.79573917388916","2.79573917388916","21830","21830","21830"
"37229","2.7080488204956055","2.7080488204956055","2.7080488204956055","21831","21831","21831"
"37232","2.6456425189971924","2.6456425189971924","2.6456425189971924","21832","21832","21832"
"37234","2.8119237422943115","2.8119237422943115","2.8119237422943115","21837","21837","21837"
"37237","2.7157645225524902","2.7157645225524902","2.7157645225524902","21838","21838","21838"
"37242","2.835465431213379","2.835465431213379","2.835465431213379","21843","21843","21843"
"37245","2.6924352645874023","2.6924352645874023","2.6924352645874023","21844","21844","21844"
"37248","2.9228787422180176","2.9228787422180176","2.9228787422180176","21845","21845","21845"
"37251","2.843524932861328","2.843524932861328","2.843524932861328","21846","21846","21846"
"37256","2.7299442291259766","2.7299442291259766","2.7299442291259766","21852","21852","21852"
"37259","2.6708076000213623","2.6708076000213623","2.6708076000213623","21853","21853","21853"
"37262","2.7151503562927246","2.7151503562927246","2.7151503562927246","21854","21854","21854"
"37264","2.653202533721924","2.653202533721924","2.653202533721924","21859","21859","21859"
"37267","2.809023141860962","2.809023141860962","2.809023141860962","21860","21860","21860"
"37270","2.921811103820801","2.921811103820801","2.921811103820801","21861","21861","21861"
"37275","2.821171760559082","2.821171760559082","2.821171760559082","21866","21866","21866"
"37278","2.6853952407836914","2.6853952407836914","2.6853952407836914","21867","21867","21867"
"37281","2.274364948272705","2.274364948272705","2.274364948272705","21868","21868","21868"
"37283","2.714364767074585","2.714364767074585","2.714364767074585","21873","21873","21873"
"37289","2.5809435844421387","2.5809435844421387","2.5809435844421387","21875","21875","21875"
"37291","2.8045802116394043","2.8045802116394043","2.8045802116394043","21876","21876","21876"
"37294","2.6776907444000244","2.6776907444000244","2.6776907444000244","21881","21881","21881"
"37297","2.835944890975952","2.835944890975952","2.835944890975952","21882","21882","21882"
"37300","2.8816304206848145","2.8816304206848145","2.8816304206848145","21883","21883","21883"
"37302","2.681381940841675","2.681381940841675","2.681381940841675","21887","21887","21887"
"37305","3.2245240211486816","3.2245240211486816","3.2245240211486816","21888","21888","21888"
"37308","2.79339599609375","2.79339599609375","2.79339599609375","21889","21889","21889"
"37311","2.913353204727173","2.913353204727173","2.913353204727173","21890","21890","21890"
"37316","2.443603277206421","2.443603277206421","2.443603277206421","21896","21896","21896"
"37319","2.769622564315796","2.769622564315796","2.769622564315796","21897","21897","21897"
"37321","2.883749008178711","2.883749008178711","2.883749008178711","21898","21898","21898"
"37324","2.674619197845459","2.674619197845459","2.674619197845459","21902","21902","21902"
"37327","2.7880663871765137","2.7880663871765137","2.7880663871765137","21903","21903","21903"
"37330","2.6895933151245117","2.6895933151245117","2.6895933151245117","21904","21904","21904"
"37332","2.7665977478027344","2.7665977478027344","2.7665977478027344","21909","21909","21909"
"37335","2.880312442779541","2.880312442779541","2.880312442779541","21910","21910","21910"
"37338","2.8523247241973877","2.8523247241973877","2.8523247241973877","21911","21911","21911"
"37341","2.7188496589660645","2.7188496589660645","2.7188496589660645","21912","21912","21912"
"37346","2.6075334548950195","2.6075334548950195","2.6075334548950195","21918","21918","21918"
"37349","2.831674814224243","2.831674814224243","2.831674814224243","21919","21919","21919"
"37351","2.972303867340088","2.972303867340088","2.972303867340088","21920","21920","21920"
"37354","2.5997161865234375","2.5997161865234375","2.5997161865234375","21924","21924","21924"
"37357","2.3721470832824707","2.3721470832824707","2.3721470832824707","21925","21925","21925"
"37360","2.6755237579345703","2.6755237579345703","2.6755237579345703","21926","21926","21926"
"37362","2.9086179733276367","2.9086179733276367","2.9086179733276367","21931","21931","21931"
"37365","2.9687018394470215","2.9687018394470215","2.9687018394470215","21932","21932","21932"
"37368","2.7005395889282227","2.7005395889282227","2.7005395889282227","21933","21933","21933"
"37370","2.7628767490386963","2.7628767490386963","2.7628767490386963","21934","21934","21934"
"37373","2.742060422897339","2.742060422897339","2.742060422897339","21939","21939","21939"
"37376","2.879314661026001","2.879314661026001","2.879314661026001","21940","21940","21940"
"37379","2.8084716796875","2.8084716796875","2.8084716796875","21941","21941","21941"
"37381","2.7514710426330566","2.7514710426330566","2.7514710426330566","21942","21942","21942"
"37384","2.778616428375244","2.778616428375244","2.778616428375244","21946","21946","21946"
"37387","2.6573667526245117","2.6573667526245117","2.6573667526245117","21947","21947","21947"
"37390","2.773772954940796","2.773772954940796","2.773772954940796","21948","21948","21948"
"37392","2.802438735961914","2.802438735961914","2.802438735961914","21953","21953","21953"
"37395","2.7389779090881348","2.7389779090881348","2.7389779090881348","21954","21954","21954"
"37398","2.7449069023132324","2.7449069023132324","2.7449069023132324","21955","21955","21955"
"37400","3.0573036670684814","3.0573036670684814","3.0573036670684814","21956","21956","21956"
"37403","2.8867554664611816","2.8867554664611816","2.8867554664611816","21960","21960","21960"
"37406","2.7210705280303955","2.7210705280303955","2.7210705280303955","21961","21961","21961"
"37409","2.7752602100372314","2.7752602100372314","2.7752602100372314","21962","21962","21962"
"37414","2.651345729827881","2.651345729827881","2.651345729827881","21968","21968","21968"
"37417","3.0453085899353027","3.0453085899353027","3.0453085899353027","21969","21969","21969"
"37420","2.8905136585235596","2.8905136585235596","2.8905136585235596","21970","21970","21970"
"37422","2.6693921089172363","2.6693921089172363","2.6693921089172363","21975","21975","21975"
"37425","2.812088966369629","2.812088966369629","2.812088966369629","21976","21976","21976"
"37428","2.799234390258789","2.799234390258789","2.799234390258789","21977","21977","21977"
"37430","2.901416301727295","2.901416301727295","2.901416301727295","21978","21978","21978"
"37433","2.9209136962890625","2.9209136962890625","2.9209136962890625","21982","21982","21982"
"37439","2.9706637859344482","2.9706637859344482","2.9706637859344482","21984","21984","21984"
"37441","2.7747926712036133","2.7747926712036133","2.7747926712036133","21985","21985","21985"
"37444","2.8120651245117188","2.8120651245117188","2.8120651245117188","21990","21990","21990"
"37447","2.8870368003845215","2.8870368003845215","2.8870368003845215","21991","21991","21991"
"37450","2.843090057373047","2.843090057373047","2.843090057373047","21992","21992","21992"
"37452","2.811789035797119","2.811789035797119","2.811789035797119","21997","21997","21997"
"37455","2.880122661590576","2.880122661590576","2.880122661590576","21998","21998","21998"
"37458","2.625412940979004","2.625412940979004","2.625412940979004","21999","21999","21999"
"37460","2.8784005641937256","2.8784005641937256","2.8784005641937256","22000","22000","22000"
"37463","2.57667875289917","2.57667875289917","2.57667875289917","22004","22004","22004"
"37469","1.7969293594360352","1.7969293594360352","1.7969293594360352","22006","22006","22006"
"37471","2.8766775131225586","2.8766775131225586","2.8766775131225586","22007","22007","22007"
"37474","2.9292802810668945","2.9292802810668945","2.9292802810668945","22012","22012","22012"
"37477","2.83823823928833","2.83823823928833","2.83823823928833","22013","22013","22013"
"37479","2.808725357055664","2.808725357055664","2.808725357055664","22014","22014","22014"
"37608","2.771815061569214","2.771815061569214","2.771815061569214","22020","22020","22020"
"37611","2.7103500366210938","2.7103500366210938","2.7103500366210938","22021","22021","22021"
"37614","2.608661651611328","2.608661651611328","2.608661651611328","22022","22022","22022"
"37616","2.878586769104004","2.878586769104004","2.878586769104004","22023","22023","22023"
"37619","2.8495616912841797","2.8495616912841797","2.8495616912841797","22024","22024","22024"
"37622","2.6964008808135986","2.6964008808135986","2.6964008808135986","22025","22025","22025"
"37627","2.6641764640808105","2.6641764640808105","2.6641764640808105","22031","22031","22031"
"37630","2.836129665374756","2.836129665374756","2.836129665374756","22032","22032","22032"
"37632","2.592024087905884","2.592024087905884","2.592024087905884","22037","22037","22037"
"37635","2.4638686180114746","2.4638686180114746","2.4638686180114746","22038","22038","22038"
"37638","2.903834342956543","2.903834342956543","2.903834342956543","22039","22039","22039"
"37640","2.773834228515625","2.773834228515625","2.773834228515625","22040","22040","22040"
"37643","2.609447956085205","2.609447956085205","2.609447956085205","22044","22044","22044"
"37649","2.7125906944274902","2.7125906944274902","2.7125906944274902","22046","22046","22046"
"37651","2.9214470386505127","2.9214470386505127","2.9214470386505127","22047","22047","22047"
"37657","2.725602626800537","2.725602626800537","2.725602626800537","22053","22053","22053"
"37659","2.797041177749634","2.797041177749634","2.797041177749634","22054","22054","22054"
"37668","2.5097622871398926","2.5097622871398926","2.5097622871398926","22061","22061","22061"
"37670","2.7708754539489746","2.7708754539489746","2.7708754539489746","22062","22062","22062"
"37673","2.637674331665039","2.637674331665039","2.637674331665039","22066","22066","22066"
"37676","3.0138306617736816","3.0138306617736816","3.0138306617736816","22067","22067","22067"
"37681","2.9976401329040527","2.9976401329040527","2.9976401329040527","22069","22069","22069"
"37684","2.5288867950439453","2.5288867950439453","2.5288867950439453","22074","22074","22074"
"37687","2.6679792404174805","2.6679792404174805","2.6679792404174805","22075","22075","22075"
"37689","2.854024887084961","2.854024887084961","2.854024887084961","22076","22076","22076"
"37692","2.5662293434143066","2.5662293434143066","2.5662293434143066","22077","22077","22077"
"37697","2.7664902210235596","2.7664902210235596","2.7664902210235596","22083","22083","22083"
"37700","2.583460807800293","2.583460807800293","2.583460807800293","22084","22084","22084"
"37703","2.826042413711548","2.826042413711548","2.826042413711548","22088","22088","22088"
"37706","2.7419919967651367","2.7419919967651367","2.7419919967651367","22089","22089","22089"
"37708","2.9001340866088867","2.9001340866088867","2.9001340866088867","22090","22090","22090"
"37714","2.6387243270874023","2.6387243270874023","2.6387243270874023","22096","22096","22096"
"37716","2.842689037322998","2.842689037322998","2.842689037322998","22097","22097","22097"
"37719","2.582386016845703","2.582386016845703","2.582386016845703","22098","22098","22098"
"37722","2.8781309127807617","2.8781309127807617","2.8781309127807617","22099","22099","22099"
"37725","2.8236589431762695","2.8236589431762695","2.8236589431762695","22103","22103","22103"
"37727","2.841660499572754","2.841660499572754","2.841660499572754","22104","22104","22104"
"37730","2.5856411457061768","2.5856411457061768","2.5856411457061768","22105","22105","22105"
"37736","2.6921463012695312","2.6921463012695312","2.6921463012695312","22111","22111","22111"
"37738","2.788362979888916","2.788362979888916","2.788362979888916","22112","22112","22112"
"37741","2.728834629058838","2.728834629058838","2.728834629058838","22113","22113","22113"
"37744","2.893819570541382","2.893819570541382","2.893819570541382","22118","22118","22118"
"37746","2.6307923793792725","2.6307923793792725","2.6307923793792725","22119","22119","22119"
"37749","2.9835753440856934","2.9835753440856934","2.9835753440856934","22120","22120","22120"
"37752","2.6364798545837402","2.6364798545837402","2.6364798545837402","22121","22121","22121"
"37760","2.657714366912842","2.657714366912842","2.657714366912842","22127","22127","22127"
"37765","2.861922264099121","2.861922264099121","2.861922264099121","22133","22133","22133"
"37771","2.6327357292175293","2.6327357292175293","2.6327357292175293","22135","22135","22135"
"37774","2.96059513092041","2.96059513092041","2.96059513092041","22140","22140","22140"
"37776","2.696498394012451","2.696498394012451","2.696498394012451","22141","22141","22141"
"37779","2.8107357025146484","2.8107357025146484","2.8107357025146484","22142","22142","22142"
"37787","2.531106472015381","2.531106472015381","2.531106472015381","22148","22148","22148"
"37790","3.090271472930908","3.090271472930908","3.090271472930908","22149","22149","22149"
"37793","2.3378257751464844","2.3378257751464844","2.3378257751464844","22154","22154","22154"
"37795","2.9466500282287598","2.9466500282287598","2.9466500282287598","22155","22155","22155"
"37798","3.22163724899292","3.22163724899292","3.22163724899292","22156","22156","22156"
"37801","2.5023720264434814","2.5023720264434814","2.5023720264434814","22157","22157","22157"
"37806","2.7753443717956543","2.7753443717956543","2.7753443717956543","22162","22162","22162"
"37809","2.734309434890747","2.734309434890747","2.734309434890747","22163","22163","22163"
"37815","2.8067233562469482","2.8067233562469482","2.8067233562469482","22169","22169","22169"
"37817","2.9284608364105225","2.9284608364105225","2.9284608364105225","22170","22170","22170"
"37823","2.8085989952087402","2.8085989952087402","2.8085989952087402","22176","22176","22176"
"37825","2.758471965789795","2.758471965789795","2.758471965789795","22177","22177","22177"
"37828","2.1985957622528076","2.1985957622528076","2.1985957622528076","22178","22178","22178"
"37831","2.8388445377349854","2.8388445377349854","2.8388445377349854","22179","22179","22179"
"37834","2.8083596229553223","2.8083596229553223","2.8083596229553223","22183","22183","22183"
"37836","2.816213607788086","2.816213607788086","2.816213607788086","22184","22184","22184"
"37839","2.269695281982422","2.269695281982422","2.269695281982422","22185","22185","22185"
"37842","2.6902952194213867","2.6902952194213867","2.6902952194213867","22186","22186","22186"
"37845","2.5854623317718506","2.5854623317718506","2.5854623317718506","22191","22191","22191"
"37847","2.7538001537323","2.7538001537323","2.7538001537323","22192","22192","22192"
"37850","2.7262284755706787","2.7262284755706787","2.7262284755706787","22193","22193","22193"
"37853","2.734908103942871","2.734908103942871","2.734908103942871","22198","22198","22198"
"37858","2.81316876411438","2.81316876411438","2.81316876411438","22200","22200","22200"
"37861","2.8032915592193604","2.8032915592193604","2.8032915592193604","22201","22201","22201"
"37866","2.793196678161621","2.793196678161621","2.793196678161621","22206","22206","22206"
"37869","2.9780070781707764","2.9780070781707764","2.9780070781707764","22207","22207","22207"
"37874","2.6961450576782227","2.6961450576782227","2.6961450576782227","22213","22213","22213"
"37877","2.636554718017578","2.636554718017578","2.636554718017578","22214","22214","22214"
"37880","2.644249677658081","2.644249677658081","2.644249677658081","22215","22215","22215"
"37885","2.774001359939575","2.774001359939575","2.774001359939575","22220","22220","22220"
"37888","2.804959774017334","2.804959774017334","2.804959774017334","22221","22221","22221"
"37891","2.7772769927978516","2.7772769927978516","2.7772769927978516","22222","22222","22222"
"37894","2.751868486404419","2.751868486404419","2.751868486404419","22227","22227","22227"
"37896","3.2403616905212402","3.2403616905212402","3.2403616905212402","22228","22228","22228"
"37902","2.679565191268921","2.679565191268921","2.679565191268921","22230","22230","22230"
"37904","2.616489887237549","2.616489887237549","2.616489887237549","22235","22235","22235"
"37907","2.7285408973693848","2.7285408973693848","2.7285408973693848","22236","22236","22236"
"37910","2.7723212242126465","2.7723212242126465","2.7723212242126465","22237","22237","22237"
"37913","2.739071846008301","2.739071846008301","2.739071846008301","22241","22241","22241"
"37915","2.880056619644165","2.880056619644165","2.880056619644165","22242","22242","22242"
"37918","2.7165894508361816","2.7165894508361816","2.7165894508361816","22243","22243","22243"
"37921","2.7561440467834473","2.7561440467834473","2.7561440467834473","22244","22244","22244"
"37926","2.8724770545959473","2.8724770545959473","2.8724770545959473","22250","22250","22250"
"37929","2.868886947631836","2.868886947631836","2.868886947631836","22251","22251","22251"
"37932","2.913130283355713","2.913130283355713","2.913130283355713","22252","22252","22252"
"37934","2.897146701812744","2.897146701812744","2.897146701812744","22257","22257","22257"
"37937","2.864311456680298","2.864311456680298","2.864311456680298","22258","22258","22258"
"37940","2.7088842391967773","2.7088842391967773","2.7088842391967773","22259","22259","22259"
"37943","2.8444201946258545","2.8444201946258545","2.8444201946258545","22263","22263","22263"
"37945","2.7964682579040527","2.7964682579040527","2.7964682579040527","22264","22264","22264"
"37948","2.657616376876831","2.657616376876831","2.657616376876831","22265","22265","22265"
"37951","2.982290267944336","2.982290267944336","2.982290267944336","22266","22266","22266"
"37956","2.729785680770874","2.729785680770874","2.729785680770874","22272","22272","22272"
"37964","2.8485989570617676","2.8485989570617676","2.8485989570617676","22279","22279","22279"
"37967","2.7480406761169434","2.7480406761169434","2.7480406761169434","22280","22280","22280"
"37970","2.6198573112487793","2.6198573112487793","2.6198573112487793","22281","22281","22281"
"37973","2.7044272422790527","2.7044272422790527","2.7044272422790527","22285","22285","22285"
"37975","2.731489658355713","2.731489658355713","2.731489658355713","22286","22286","22286"
"37978","2.5436172485351562","2.5436172485351562","2.5436172485351562","22287","22287","22287"
"37981","2.7335214614868164","2.7335214614868164","2.7335214614868164","22288","22288","22288"
"37984","2.8804054260253906","2.8804054260253906","2.8804054260253906","22293","22293","22293"
"37986","2.590287685394287","2.590287685394287","2.590287685394287","22294","22294","22294"
"37989","2.6602730751037598","2.6602730751037598","2.6602730751037598","22295","22295","22295"
"37992","2.231281042098999","2.231281042098999","2.231281042098999","22296","22296","22296"
"37994","2.7104618549346924","2.7104618549346924","2.7104618549346924","22300","22300","22300"
"37997","2.7082161903381348","2.7082161903381348","2.7082161903381348","22301","22301","22301"
"38003","2.819793224334717","2.819793224334717","2.819793224334717","22307","22307","22307"
"38005","2.614501953125","2.614501953125","2.614501953125","22308","22308","22308"
"38008","2.75717830657959","2.75717830657959","2.75717830657959","22309","22309","22309"
"38011","2.848935127258301","2.848935127258301","2.848935127258301","22310","22310","22310"
"38013","2.737091064453125","2.737091064453125","2.737091064453125","22315","22315","22315"
"38016","2.966662883758545","2.966662883758545","2.966662883758545","22316","22316","22316"
"38019","2.846754789352417","2.846754789352417","2.846754789352417","22317","22317","22317"
"38022","2.7380237579345703","2.7380237579345703","2.7380237579345703","22318","22318","22318"
"38024","2.611093521118164","2.611093521118164","2.611093521118164","22322","22322","22322"
"38027","2.6073455810546875","2.6073455810546875","2.6073455810546875","22323","22323","22323"
"38030","2.777059316635132","2.777059316635132","2.777059316635132","22324","22324","22324"
"38033","2.906446933746338","2.906446933746338","2.906446933746338","22329","22329","22329"
"38035","2.2203311920166016","2.2203311920166016","2.2203311920166016","22330","22330","22330"
"38038","2.5525054931640625","2.5525054931640625","2.5525054931640625","22331","22331","22331"
"38043","2.7006707191467285","2.7006707191467285","2.7006707191467285","22337","22337","22337"
"38046","2.7189478874206543","2.7189478874206543","2.7189478874206543","22338","22338","22338"
"38052","2.7269809246063232","2.7269809246063232","2.7269809246063232","22340","22340","22340"
"38054","2.8023324012756348","2.8023324012756348","2.8023324012756348","22344","22344","22344"
"38057","2.9241323471069336","2.9241323471069336","2.9241323471069336","22345","22345","22345"
"38060","2.7720766067504883","2.7720766067504883","2.7720766067504883","22346","22346","22346"
"38063","2.752415657043457","2.752415657043457","2.752415657043457","22351","22351","22351"
"38065","2.6494126319885254","2.6494126319885254","2.6494126319885254","22352","22352","22352"
"38068","2.788513660430908","2.788513660430908","2.788513660430908","22353","22353","22353"
"38071","2.619011402130127","2.619011402130127","2.619011402130127","22354","22354","22354"
"38076","2.834693193435669","2.834693193435669","2.834693193435669","22359","22359","22359"
"38079","2.846216917037964","2.846216917037964","2.846216917037964","22360","22360","22360"
"38082","3.134389638900757","3.134389638900757","3.134389638900757","22361","22361","22361"
"38084","2.8105902671813965","2.8105902671813965","2.8105902671813965","22366","22366","22366"
"38087","2.811619281768799","2.811619281768799","2.811619281768799","22367","22367","22367"
"38090","2.7038686275482178","2.7038686275482178","2.7038686275482178","22368","22368","22368"
"38093","2.8477072715759277","2.8477072715759277","2.8477072715759277","22369","22369","22369"
"38095","2.8434083461761475","2.8434083461761475","2.8434083461761475","22374","22374","22374"
"38098","2.8904547691345215","2.8904547691345215","2.8904547691345215","22375","22375","22375"
"38101","2.424380302429199","2.424380302429199","2.424380302429199","22376","22376","22376"
"38103","2.971606731414795","2.971606731414795","2.971606731414795","22380","22380","22380"
"38106","2.7517895698547363","2.7517895698547363","2.7517895698547363","22381","22381","22381"
"38109","3.040389060974121","3.040389060974121","3.040389060974121","22382","22382","22382"
"38112","2.693061351776123","2.693061351776123","2.693061351776123","22383","22383","22383"
"38114","2.8234846591949463","2.8234846591949463","2.8234846591949463","22388","22388","22388"
"38117","2.6829919815063477","2.6829919815063477","2.6829919815063477","22389","22389","22389"
"38120","2.9148917198181152","2.9148917198181152","2.9148917198181152","22390","22390","22390"
"38123","2.82002592086792","2.82002592086792","2.82002592086792","22391","22391","22391"
"38266","2.6959056854248047","2.6959056854248047","2.6959056854248047","22400","22400","22400"
"38271","2.80869722366333","2.80869722366333","2.80869722366333","22402","22402","22402"
"38280","2.6442127227783203","2.6442127227783203","2.6442127227783203","22408","22408","22408"
"38282","2.5174560546875","2.5174560546875","2.5174560546875","22409","22409","22409"
"38285","3.0506057739257812","3.0506057739257812","3.0506057739257812","22414","22414","22414"
"38288","2.62074613571167","2.62074613571167","2.62074613571167","22415","22415","22415"
"38290","2.5120697021484375","2.5120697021484375","2.5120697021484375","22416","22416","22416"
"38293","3.0732803344726562","3.0732803344726562","3.0732803344726562","22420","22420","22420"
"38296","2.8934226036071777","2.8934226036071777","2.8934226036071777","22421","22421","22421"
"38298","2.4180736541748047","2.4180736541748047","2.4180736541748047","22422","22422","22422"
"38301","2.8257815837860107","2.8257815837860107","2.8257815837860107","22423","22423","22423"
"38304","2.188242197036743","2.188242197036743","2.188242197036743","22428","22428","22428"
"38309","2.8886771202087402","2.8886771202087402","2.8886771202087402","22430","22430","22430"
"38312","2.363074779510498","2.363074779510498","2.363074779510498","22431","22431","22431"
"38317","2.817857027053833","2.817857027053833","2.817857027053833","22437","22437","22437"
"38320","2.5278682708740234","2.5278682708740234","2.5278682708740234","22438","22438","22438"
"38323","2.6615853309631348","2.6615853309631348","2.6615853309631348","22442","22442","22442"
"38325","2.8814265727996826","2.8814265727996826","2.8814265727996826","22443","22443","22443"
"38328","2.453660726547241","2.453660726547241","2.453660726547241","22444","22444","22444"
"38331","2.667715072631836","2.667715072631836","2.667715072631836","22445","22445","22445"
"38334","2.6692023277282715","2.6692023277282715","2.6692023277282715","22450","22450","22450"
"38336","2.7431130409240723","2.7431130409240723","2.7431130409240723","22451","22451","22451"
"38339","3.0288820266723633","3.0288820266723633","3.0288820266723633","22452","22452","22452"
"38342","2.6314496994018555","2.6314496994018555","2.6314496994018555","22453","22453","22453"
"38344","2.4121036529541016","2.4121036529541016","2.4121036529541016","22457","22457","22457"
"38347","2.9153826236724854","2.9153826236724854","2.9153826236724854","22458","22458","22458"
"38353","2.7509188652038574","2.7509188652038574","2.7509188652038574","22460","22460","22460"
"38355","2.573396682739258","2.573396682739258","2.573396682739258","22465","22465","22465"
"38361","2.6257834434509277","2.6257834434509277","2.6257834434509277","22467","22467","22467"
"38366","2.8310954570770264","2.8310954570770264","2.8310954570770264","22473","22473","22473"
"38369","2.653169631958008","2.653169631958008","2.653169631958008","22474","22474","22474"
"38372","2.6883339881896973","2.6883339881896973","2.6883339881896973","22475","22475","22475"
"38374","2.8892154693603516","2.8892154693603516","2.8892154693603516","22479","22479","22479"
"38380","2.437866687774658","2.437866687774658","2.437866687774658","22481","22481","22481"
"38383","2.797919273376465","2.797919273376465","2.797919273376465","22482","22482","22482"
"38385","2.8439979553222656","2.8439979553222656","2.8439979553222656","22487","22487","22487"
"38391","2.804135322570801","2.804135322570801","2.804135322570801","22489","22489","22489"
"38393","2.5585808753967285","2.5585808753967285","2.5585808753967285","22494","22494","22494"
"38396","2.5742621421813965","2.5742621421813965","2.5742621421813965","22495","22495","22495"
"38399","2.4069643020629883","2.4069643020629883","2.4069643020629883","22496","22496","22496"
"38402","2.9697351455688477","2.9697351455688477","2.9697351455688477","22497","22497","22497"
"38404","2.53627872467041","2.53627872467041","2.53627872467041","22501","22501","22501"
"38410","2.3919429779052734","2.3919429779052734","2.3919429779052734","22503","22503","22503"
"38412","2.61657977104187","2.61657977104187","2.61657977104187","22504","22504","22504"
"38415","2.7104525566101074","2.7104525566101074","2.7104525566101074","22509","22509","22509"
"38418","3.0636003017425537","3.0636003017425537","3.0636003017425537","22510","22510","22510"
"38421","2.5822501182556152","2.5822501182556152","2.5822501182556152","22511","22511","22511"
"38423","2.7871603965759277","2.7871603965759277","2.7871603965759277","22515","22515","22515"
"38426","2.6836211681365967","2.6836211681365967","2.6836211681365967","22516","22516","22516"
"38432","2.609647512435913","2.609647512435913","2.609647512435913","22518","22518","22518"
"38434","2.459217071533203","2.459217071533203","2.459217071533203","22523","22523","22523"
"38437","2.5436322689056396","2.5436322689056396","2.5436322689056396","22524","22524","22524"
"38440","2.7611634731292725","2.7611634731292725","2.7611634731292725","22525","22525","22525"
"38442","2.7390573024749756","2.7390573024749756","2.7390573024749756","22526","22526","22526"
"38445","2.8102879524230957","2.8102879524230957","2.8102879524230957","22531","22531","22531"
"38448","2.475142002105713","2.475142002105713","2.475142002105713","22532","22532","22532"
"38451","2.9532666206359863","2.9532666206359863","2.9532666206359863","22533","22533","22533"
"38459","2.7230446338653564","2.7230446338653564","2.7230446338653564","22539","22539","22539"
"38461","2.801237106323242","2.801237106323242","2.801237106323242","22540","22540","22540"
"38464","2.9874422550201416","2.9874422550201416","2.9874422550201416","22545","22545","22545"
"38467","2.868942975997925","2.868942975997925","2.868942975997925","22546","22546","22546"
"38470","2.7487680912017822","2.7487680912017822","2.7487680912017822","22547","22547","22547"
"38472","2.7560622692108154","2.7560622692108154","2.7560622692108154","22548","22548","22548"
"38475","2.6871113777160645","2.6871113777160645","2.6871113777160645","22553","22553","22553"
"38478","2.6132326126098633","2.6132326126098633","2.6132326126098633","22554","22554","22554"
"38481","2.698605537414551","2.698605537414551","2.698605537414551","22555","22555","22555"
"38483","2.7243494987487793","2.7243494987487793","2.7243494987487793","22559","22559","22559"
"38486","2.636445999145508","2.636445999145508","2.636445999145508","22560","22560","22560"
"38489","2.8092522621154785","2.8092522621154785","2.8092522621154785","22561","22561","22561"
"38494","2.6251182556152344","2.6251182556152344","2.6251182556152344","22567","22567","22567"
"38497","2.5961403846740723","2.5961403846740723","2.5961403846740723","22568","22568","22568"
"38500","2.751162052154541","2.751162052154541","2.751162052154541","22569","22569","22569"
"38502","2.7706093788146973","2.7706093788146973","2.7706093788146973","22570","22570","22570"
